class,predicate,distinct_objects,total_objects,uniqueness
Person,currentPartner,1045,1094,0.955210
Species,currentPartner,1045,1094,0.955210
Person,publicwhip,1039,1039,1.000000
Species,publicwhip,1039,1039,1.000000
Person,amatteam,1037,2250,0.460889
Species,amatteam,1037,2250,0.460889
Person,deathCause,1029,4992,0.206130
Species,deathCause,1029,4992,0.206130
Species,mffm,1028,3694,0.278289
AdministrativeRegion,text,1028,1109,0.926961
AdministrativeRegion,lga,1027,6463,0.158905
Person,points,1020,29108,0.035042
Person,usopen,1020,2481,0.411125
Species,points,1020,29108,0.035042
Species,usopen,1020,2481,0.411125
Person,headcoach,1019,1668,0.610911
Species,headcoach,1019,1668,0.610911
Person,ruCoachclubs,1016,1857,0.547119
Species,ruCoachclubs,1016,1857,0.547119
Star,period,1013,1046,0.968451
AdministrativeRegion,label,1013,7559,0.134012
AdministrativeRegion,demoElectors,1005,1026,0.979532
AdministrativeRegion,coorPinpoint,1002,1038,0.965318
