node,entropy_weighted,unweighted,rank_weighted,rank_unweighted,rank_shift
showgame%3Fgamecode=163&seasoncode=E2018,0.15042198,0.15045699,25427,26237,810
showgame%3Fgamecode=164&seasoncode=E2018,0.15042198,0.15045699,25428,26238,810
showgame%3Fgamecode=165&seasoncode=E2018,0.15042198,0.15045699,25429,26239,810
showgame%3Fgamecode=166&seasoncode=E2018,0.15042198,0.15045699,25430,26240,810
showgame%3Fgamecode=167&seasoncode=E2018,0.15042198,0.15045699,25431,26241,810
showgame%3Fgamecode=168&seasoncode=E2018,0.15042198,0.15045699,25432,26242,810
showgame%3Fgamecode=169&seasoncode=E2018,0.15042198,0.15045699,25433,26243,810
showgame%3Fgamecode=17&seasoncode=E2018,0.15042198,0.15045699,25434,26244,810
showgame%3Fgamecode=170&seasoncode=E2018,0.15042198,0.15045699,25435,26245,810
showgame%3Fgamecode=171&seasoncode=E2018,0.15042198,0.15045699,25436,26246,810
showgame%3Fgamecode=172&seasoncode=E2018,0.15042198,0.15045699,25437,26247,810
showgame%3Fgamecode=173&seasoncode=E2018,0.15042198,0.15045699,25438,26248,810
showgame%3Fgamecode=174&seasoncode=E2018,0.15042198,0.15045699,25439,26249,810
showgame%3Fgamecode=175&seasoncode=E2018,0.15042198,0.15045699,25440,26250,810
showgame%3Fgamecode=176&seasoncode=E2018,0.15042198,0.15045699,25441,26251,810
showgame%3Fgamecode=177&seasoncode=E2018,0.15042198,0.15045699,25442,26252,810
showgame%3Fgamecode=178&seasoncode=E2018,0.15042198,0.15045699,25443,26253,810
showgame%3Fgamecode=179&seasoncode=E2018,0.15042198,0.15045699,25444,26254,810
showgame%3Fgamecode=18&seasoncode=E2018,0.15042198,0.15045699,25445,26255,810
showgame%3Fgamecode=180&seasoncode=E2018,0.15042198,0.15045699,25446,26256,810
showgame%3Fgamecode=181&seasoncode=E2018,0.15042198,0.15045699,25447,26257,810
showgame%3Fgamecode=182&seasoncode=E2018,0.15042198,0.15045699,25448,26258,810
showgame%3Fgamecode=183&seasoncode=E2018,0.15042198,0.15045699,25449,26259,810
showgame%3Fgamecode=184&seasoncode=E2018,0.15042198,0.15045699,25450,26260,810
showgame%3Fgamecode=185&seasoncode=E2018,0.15042198,0.15045699,25451,26261,810
showgame%3Fgamecode=186&seasoncode=E2018,0.15042198,0.15045699,25452,26262,810
showgame%3Fgamecode=187&seasoncode=E2018,0.15042198,0.15045699,25453,26263,810
showgame%3Fgamecode=188&seasoncode=E2018,0.15042198,0.15045699,25454,26264,810
showgame%3Fgamecode=189&seasoncode=E2018,0.15042198,0.15045699,25455,26265,810
showgame%3Fgamecode=19&seasoncode=E2018,0.15042198,0.15045699,25456,26266,810
showgame%3Fgamecode=190&seasoncode=E2018,0.15042198,0.15045699,25457,26267,810
showgame%3Fgamecode=191&seasoncode=E2018,0.15042198,0.15045699,25458,26268,810
showgame%3Fgamecode=192&seasoncode=E2018,0.15042198,0.15045699,25459,26269,810
showgame%3Fgamecode=193&seasoncode=E2018,0.15042198,0.15045699,25460,26270,810
showgame%3Fgamecode=194&seasoncode=E2018,0.15042198,0.15045699,25461,26271,810
showgame%3Fgamecode=195&seasoncode=E2018,0.15042198,0.15045699,25462,26272,810
showgame%3Fgamecode=196&seasoncode=E2018,0.15042198,0.15045699,25463,26273,810
showgame%3Fgamecode=197&seasoncode=E2018,0.15042198,0.15045699,25464,26274,810
showgame%3Fgamecode=198&seasoncode=E2018,0.15042198,0.15045699,25465,26275,810
showgame%3Fgamecode=199&seasoncode=E2018,0.15042198,0.15045699,25466,26276,810
showgame%3Fgamecode=2&seasoncode=E2018,0.15042198,0.15045699,25467,26277,810
showgame%3Fgamecode=20&seasoncode=E2018,0.15042198,0.15045699,25468,26278,810
showgame%3Fgamecode=200&seasoncode=E2018,0.15042198,0.15045699,25469,26279,810
showgame%3Fgamecode=201&seasoncode=E2018,0.15042198,0.15045699,25470,26280,810
showgame%3Fgamecode=202&seasoncode=E2018,0.15042198,0.15045699,25471,26281,810
showgame%3Fgamecode=203&seasoncode=E2018,0.15042198,0.15045699,25472,26282,810
showgame%3Fgamecode=204&seasoncode=E2018,0.15042198,0.15045699,25473,26283,810
showgame%3Fgamecode=205&seasoncode=E2018,0.15042198,0.15045699,25474,26284,810
showgame%3Fgamecode=206&seasoncode=E2018,0.15042198,0.15045699,25475,26285,810
showgame%3Fgamecode=207&seasoncode=E2018,0.15042198,0.15045699,25476,26286,810
showgame%3Fgamecode=208&seasoncode=E2018,0.15042198,0.15045699,25477,26287,810
showgame%3Fgamecode=209&seasoncode=E2018,0.15042198,0.15045699,25478,26288,810
showgame%3Fgamecode=21&seasoncode=E2018,0.15042198,0.15045699,25479,26289,810
showgame%3Fgamecode=210&seasoncode=E2018,0.15042198,0.15045699,25480,26290,810
showgame%3Fgamecode=211&seasoncode=E2018,0.15042198,0.15045699,25481,26291,810
showgame%3Fgamecode=212&seasoncode=E2018,0.15042198,0.15045699,25482,26292,810
showgame%3Fgamecode=213&seasoncode=E2018,0.15042198,0.15045699,25483,26293,810
showgame%3Fgamecode=214&seasoncode=E2018,0.15042198,0.15045699,25484,26294,810
showgame%3Fgamecode=215&seasoncode=E2018,0.15042198,0.15045699,25485,26295,810
showgame%3Fgamecode=216&seasoncode=E2018,0.15042198,0.15045699,25486,26296,810
showgame%3Fgamecode=217&seasoncode=E2018,0.15042198,0.15045699,25487,26297,810
showgame%3Fgamecode=218&seasoncode=E2018,0.15042198,0.15045699,25488,26298,810
showgame%3Fgamecode=219&seasoncode=E2018,0.15042198,0.15045699,25489,26299,810
showgame%3Fgamecode=22&seasoncode=E2018,0.15042198,0.15045699,25490,26300,810
showgame%3Fgamecode=220&seasoncode=E2018,0.15042198,0.15045699,25491,26301,810
showgame%3Fgamecode=221&seasoncode=E2018,0.15042198,0.15045699,25492,26302,810
showgame%3Fgamecode=222&seasoncode=E2018,0.15042198,0.15045699,25493,26303,810
showgame%3Fgamecode=223&seasoncode=E2018,0.15042198,0.15045699,25494,26304,810
showgame%3Fgamecode=224&seasoncode=E2018,0.15042198,0.15045699,25495,26305,810
showgame%3Fgamecode=225&seasoncode=E2018,0.15042198,0.15045699,25496,26306,810
showgame%3Fgamecode=226&seasoncode=E2018,0.15042198,0.15045699,25497,26307,810
showgame%3Fgamecode=227&seasoncode=E2018,0.15042198,0.15045699,25498,26308,810
showgame%3Fgamecode=228&seasoncode=E2018,0.15042198,0.15045699,25499,26309,810
showgame%3Fgamecode=229&seasoncode=E2018,0.15042198,0.15045699,25500,26310,810
showgame%3Fgamecode=23&seasoncode=E2018,0.15042198,0.15045699,25501,26311,810
showgame%3Fgamecode=230&seasoncode=E2018,0.15042198,0.15045699,25502,26312,810
showgame%3Fgamecode=231&seasoncode=E2018,0.15042198,0.15045699,25503,26313,810
showgame%3Fgamecode=232&seasoncode=E2018,0.15042198,0.15045699,25504,26314,810
showgame%3Fgamecode=233&seasoncode=E2018,0.15042198,0.15045699,25505,26315,810
showgame%3Fgamecode=234&seasoncode=E2018,0.15042198,0.15045699,25506,26316,810
showgame%3Fgamecode=235&seasoncode=E2018,0.15042198,0.15045699,25507,26317,810
showgame%3Fgamecode=236&seasoncode=E2018,0.15042198,0.15045699,25508,26318,810
showgame%3Fgamecode=237&seasoncode=E2018,0.15042198,0.15045699,25509,26319,810
showgame%3Fgamecode=238&seasoncode=E2018,0.15042198,0.15045699,25510,26320,810
showgame%3Fgamecode=239&seasoncode=E2018,0.15042198,0.15045699,25511,26321,810
showgame%3Fgamecode=24&seasoncode=E2018,0.15042198,0.15045699,25512,26322,810
showgame%3Fgamecode=240&seasoncode=E2018,0.15042198,0.15045699,25513,26323,810
showgame%3Fgamecode=25&seasoncode=E2018,0.15042198,0.15045699,25514,26324,810
showgame%3Fgamecode=26&seasoncode=E2018,0.15042198,0.15045699,25515,26325,810
showgame%3Fgamecode=27&seasoncode=E2018,0.15042198,0.15045699,25516,26326,810
showgame%3Fgamecode=28&seasoncode=E2018,0.15042198,0.15045699,25517,26327,810
showgame%3Fgamecode=29&seasoncode=E2018,0.15042198,0.15045699,25518,26328,810
showgame%3Fgamecode=3&seasoncode=E2018,0.15042198,0.15045699,25519,26329,810
showgame%3Fgamecode=30&seasoncode=E2018,0.15042198,0.15045699,25520,26330,810
showgame%3Fgamecode=31&seasoncode=E2018,0.15042198,0.15045699,25521,26331,810
showgame%3Fgamecode=32&seasoncode=E2018,0.15042198,0.15045699,25522,26332,810
showgame%3Fgamecode=33&seasoncode=E2018,0.15042198,0.15045699,25523,26333,810
showgame%3Fgamecode=34&seasoncode=E2018,0.15042198,0.15045699,25524,26334,810
showgame%3Fgamecode=35&seasoncode=E2018,0.15042198,0.15045699,25525,26335,810
showgame%3Fgamecode=36&seasoncode=E2018,0.15042198,0.15045699,25526,26336,810
showgame%3Fgamecode=37&seasoncode=E2018,0.15042198,0.15045699,25527,26337,810
showgame%3Fgamecode=38&seasoncode=E2018,0.15042198,0.15045699,25528,26338,810
showgame%3Fgamecode=39&seasoncode=E2018,0.15042198,0.15045699,25529,26339,810
showgame%3Fgamecode=4&seasoncode=E2018,0.15042198,0.15045699,25530,26340,810
showgame%3Fgamecode=40&seasoncode=E2018,0.15042198,0.15045699,25531,26341,810
showgame%3Fgamecode=41&seasoncode=E2018,0.15042198,0.15045699,25532,26342,810
showgame%3Fgamecode=42&seasoncode=E2018,0.15042198,0.15045699,25533,26343,810
showgame%3Fgamecode=43&seasoncode=E2018,0.15042198,0.15045699,25534,26344,810
showgame%3Fgamecode=44&seasoncode=E2018,0.15042198,0.15045699,25535,26345,810
showgame%3Fgamecode=45&seasoncode=E2018,0.15042198,0.15045699,25536,26346,810
showgame%3Fgamecode=46&seasoncode=E2018,0.15042198,0.15045699,25537,26347,810
showgame%3Fgamecode=47&seasoncode=E2018,0.15042198,0.15045699,25538,26348,810
showgame%3Fgamecode=48&seasoncode=E2018,0.15042198,0.15045699,25539,26349,810
showgame%3Fgamecode=49&seasoncode=E2018,0.15042198,0.15045699,25540,26350,810
showgame%3Fgamecode=5&seasoncode=E2018,0.15042198,0.15045699,25541,26351,810
showgame%3Fgamecode=50&seasoncode=E2018,0.15042198,0.15045699,25542,26352,810
showgame%3Fgamecode=51&seasoncode=E2018,0.15042198,0.15045699,25543,26353,810
showgame%3Fgamecode=52&seasoncode=E2018,0.15042198,0.15045699,25544,26354,810
showgame%3Fgamecode=53&seasoncode=E2018,0.15042198,0.15045699,25545,26355,810
showgame%3Fgamecode=54&seasoncode=E2018,0.15042198,0.15045699,25546,26356,810
showgame%3Fgamecode=55&seasoncode=E2018,0.15042198,0.15045699,25547,26357,810
showgame%3Fgamecode=56&seasoncode=E2018,0.15042198,0.15045699,25548,26358,810
showgame%3Fgamecode=57&seasoncode=E2018,0.15042198,0.15045699,25549,26359,810
showgame%3Fgamecode=58&seasoncode=E2018,0.15042198,0.15045699,25550,26360,810
showgame%3Fgamecode=59&seasoncode=E2018,0.15042198,0.15045699,25551,26361,810
showgame%3Fgamecode=6&seasoncode=E2018,0.15042198,0.15045699,25552,26362,810
showgame%3Fgamecode=60&seasoncode=E2018,0.15042198,0.15045699,25553,26363,810
showgame%3Fgamecode=61&seasoncode=E2018,0.15042198,0.15045699,25554,26364,810
showgame%3Fgamecode=62&seasoncode=E2018,0.15042198,0.15045699,25555,26365,810
showgame%3Fgamecode=63&seasoncode=E2018,0.15042198,0.15045699,25556,26366,810
showgame%3Fgamecode=64&seasoncode=E2018,0.15042198,0.15045699,25557,26367,810
showgame%3Fgamecode=65&seasoncode=E2018,0.15042198,0.15045699,25558,26368,810
showgame%3Fgamecode=66&seasoncode=E2018,0.15042198,0.15045699,25559,26369,810
showgame%3Fgamecode=67&seasoncode=E2018,0.15042198,0.15045699,25560,26370,810
showgame%3Fgamecode=68&seasoncode=E2018,0.15042198,0.15045699,25561,26371,810
showgame%3Fgamecode=69&seasoncode=E2018,0.15042198,0.15045699,25562,26372,810
showgame%3Fgamecode=7&seasoncode=E2018,0.15042198,0.15045699,25563,26373,810
showgame%3Fgamecode=70&seasoncode=E2018,0.15042198,0.15045699,25564,26374,810
showgame%3Fgamecode=71&seasoncode=E2018,0.15042198,0.15045699,25565,26375,810
showgame%3Fgamecode=72&seasoncode=E2018,0.15042198,0.15045699,25566,26376,810
showgame%3Fgamecode=73&seasoncode=E2018,0.15042198,0.15045699,25567,26377,810
showgame%3Fgamecode=74&seasoncode=E2018,0.15042198,0.15045699,25568,26378,810
showgame%3Fgamecode=75&seasoncode=E2018,0.15042198,0.15045699,25569,26379,810
showgame%3Fgamecode=76&seasoncode=E2018,0.15042198,0.15045699,25570,26380,810
showgame%3Fgamecode=77&seasoncode=E2018,0.15042198,0.15045699,25571,26381,810
showgame%3Fgamecode=78&seasoncode=E2018,0.15042198,0.15045699,25572,26382,810
showgame%3Fgamecode=79&seasoncode=E2018,0.15042198,0.15045699,25573,26383,810
showgame%3Fgamecode=8&seasoncode=E2018,0.15042198,0.15045699,25574,26384,810
showgame%3Fgamecode=80&seasoncode=E2018,0.15042198,0.15045699,25575,26385,810
showgame%3Fgamecode=81&seasoncode=E2018,0.15042198,0.15045699,25576,26386,810
showgame%3Fgamecode=82&seasoncode=E2018,0.15042198,0.15045699,25577,26387,810
showgame%3Fgamecode=83&seasoncode=E2018,0.15042198,0.15045699,25578,26388,810
showgame%3Fgamecode=84&seasoncode=E2018,0.15042198,0.15045699,25579,26389,810
showgame%3Fgamecode=85&seasoncode=E2018,0.15042198,0.15045699,25580,26390,810
showgame%3Fgamecode=86&seasoncode=E2018,0.15042198,0.15045699,25581,26391,810
showgame%3Fgamecode=87&seasoncode=E2018,0.15042198,0.15045699,25582,26392,810
showgame%3Fgamecode=88&seasoncode=E2018,0.15042198,0.15045699,25583,26393,810
showgame%3Fgamecode=89&seasoncode=E2018,0.15042198,0.15045699,25584,26394,810
showgame%3Fgamecode=9&seasoncode=E2018,0.15042198,0.15045699,25585,26395,810
showgame%3Fgamecode=90&seasoncode=E2018,0.15042198,0.15045699,25586,26396,810
showgame%3Fgamecode=91&seasoncode=E2018,0.15042198,0.15045699,25587,26397,810
showgame%3Fgamecode=92&seasoncode=E2018,0.15042198,0.15045699,25588,26398,810
showgame%3Fgamecode=93&seasoncode=E2018,0.15042198,0.15045699,25589,26399,810
showgame%3Fgamecode=94&seasoncode=E2018,0.15042198,0.15045699,25590,26400,810
showgame%3Fgamecode=95&seasoncode=E2018,0.15042198,0.15045699,25591,26401,810
showgame%3Fgamecode=96&seasoncode=E2018,0.15042198,0.15045699,25592,26402,810
showgame%3Fgamecode=97&seasoncode=E2018,0.15042198,0.15045699,25593,26403,810
showgame%3Fgamecode=98&seasoncode=E2018,0.15042198,0.15045699,25594,26404,810
showgame%3Fgamecode=99&seasoncode=E2018,0.15042198,0.15045699,25595,26405,810
AllMusic,0.15042150,0.15119825,25596,24291,-1305
"Lake_Bruin,_LA",0.15041769,0.15061023,25597,25530,-67
List_of_state_highways_in_Louisiana_(1000–1049),0.15041769,0.15061023,25598,25531,-67
List_of_state_highways_in_Louisiana_(100–149),0.15041769,0.15061023,25599,25532,-67
List_of_state_highways_in_Louisiana_(1050–1099),0.15041769,0.15061023,25600,25533,-67
List_of_state_highways_in_Louisiana_(150–199),0.15041769,0.15061023,25601,25534,-67
List_of_state_highways_in_Louisiana_(300–349),0.15041769,0.15061023,25602,25535,-67
List_of_state_highways_in_Louisiana_(3150–3199),0.15041769,0.15061023,25603,25536,-67
List_of_state_highways_in_Louisiana_(450–499),0.15041769,0.15061023,25604,25537,-67
List_of_state_highways_in_Louisiana_(500–549),0.15041769,0.15061023,25605,25538,-67
List_of_state_highways_in_Louisiana_(550–599),0.15041769,0.15061023,25606,25539,-67
List_of_state_highways_in_Louisiana_(600–649),0.15041769,0.15061023,25607,25540,-67
List_of_state_highways_in_Louisiana_(850–899),0.15041769,0.15061023,25608,25541,-67
List_of_state_highways_in_Louisiana_(950–999),0.15041769,0.15061023,25609,25542,-67
Louisiana_Highway_1,0.15041769,0.15061023,25610,25543,-67
Louisiana_Highway_18,0.15041769,0.15061023,25611,25544,-67
Louisiana_Highway_2,0.15041769,0.15061023,25612,25545,-67
Louisiana_Highway_23,0.15041769,0.15061023,25613,25546,-67
Louisiana_Highway_308,0.15041769,0.15061023,25614,25547,-67
Louisiana_Highway_31,0.15041769,0.15061023,25615,25548,-67
Louisiana_Highway_39,0.15041769,0.15061023,25616,25549,-67
Louisiana_Highway_45,0.15041769,0.15061023,25617,25550,-67
Louisiana_Highway_70,0.15041769,0.15061023,25618,25551,-67
Louisiana_Highway_75,0.15041769,0.15061023,25619,25552,-67
Louisiana_Highway_8,0.15041769,0.15061023,25620,25553,-67
"Mt._Hermon,_LA",0.15041769,0.15061023,25621,25554,-67
"Pelican,_LA",0.15041769,0.15061023,25622,25555,-67
U.S._Route_190,0.15041769,0.15061023,25623,25556,-67
showgame%3Fgamecode=1&seasoncode=E2016,0.15041749,0.15045213,25624,26407,783
showgame%3Fgamecode=10&seasoncode=E2016,0.15041749,0.15045213,25625,26408,783
showgame%3Fgamecode=100&seasoncode=E2016,0.15041749,0.15045213,25626,26409,783
showgame%3Fgamecode=101&seasoncode=E2016,0.15041749,0.15045213,25627,26410,783
showgame%3Fgamecode=102&seasoncode=E2016,0.15041749,0.15045213,25628,26411,783
showgame%3Fgamecode=103&seasoncode=E2016,0.15041749,0.15045213,25629,26412,783
showgame%3Fgamecode=104&seasoncode=E2016,0.15041749,0.15045213,25630,26413,783
showgame%3Fgamecode=105&seasoncode=E2016,0.15041749,0.15045213,25631,26414,783
showgame%3Fgamecode=106&seasoncode=E2016,0.15041749,0.15045213,25632,26415,783
showgame%3Fgamecode=107&seasoncode=E2016,0.15041749,0.15045213,25633,26416,783
showgame%3Fgamecode=108&seasoncode=E2016,0.15041749,0.15045213,25634,26417,783
showgame%3Fgamecode=109&seasoncode=E2016,0.15041749,0.15045213,25635,26418,783
showgame%3Fgamecode=11&seasoncode=E2016,0.15041749,0.15045213,25636,26419,783
showgame%3Fgamecode=110&seasoncode=E2016,0.15041749,0.15045213,25637,26420,783
showgame%3Fgamecode=111&seasoncode=E2016,0.15041749,0.15045213,25638,26421,783
showgame%3Fgamecode=112&seasoncode=E2016,0.15041749,0.15045213,25639,26422,783
showgame%3Fgamecode=113&seasoncode=E2016,0.15041749,0.15045213,25640,26423,783
showgame%3Fgamecode=114&seasoncode=E2016,0.15041749,0.15045213,25641,26424,783
showgame%3Fgamecode=115&seasoncode=E2016,0.15041749,0.15045213,25642,26425,783
showgame%3Fgamecode=116&seasoncode=E2016,0.15041749,0.15045213,25643,26426,783
showgame%3Fgamecode=117&seasoncode=E2016,0.15041749,0.15045213,25644,26427,783
showgame%3Fgamecode=118&seasoncode=E2016,0.15041749,0.15045213,25645,26428,783
showgame%3Fgamecode=119&seasoncode=E2016,0.15041749,0.15045213,25646,26429,783
showgame%3Fgamecode=12&seasoncode=E2016,0.15041749,0.15045213,25647,26430,783
showgame%3Fgamecode=120&seasoncode=E2016,0.15041749,0.15045213,25648,26431,783
showgame%3Fgamecode=121&seasoncode=E2016,0.15041749,0.15045213,25649,26432,783
showgame%3Fgamecode=122&seasoncode=E2016,0.15041749,0.15045213,25650,26433,783
showgame%3Fgamecode=123&seasoncode=E2016,0.15041749,0.15045213,25651,26434,783
showgame%3Fgamecode=124&seasoncode=E2016,0.15041749,0.15045213,25652,26435,783
showgame%3Fgamecode=125&seasoncode=E2016,0.15041749,0.15045213,25653,26436,783
showgame%3Fgamecode=126&seasoncode=E2016,0.15041749,0.15045213,25654,26437,783
showgame%3Fgamecode=127&seasoncode=E2016,0.15041749,0.15045213,25655,26438,783
showgame%3Fgamecode=128&seasoncode=E2016,0.15041749,0.15045213,25656,26439,783
showgame%3Fgamecode=129&seasoncode=E2016,0.15041749,0.15045213,25657,26440,783
showgame%3Fgamecode=13&seasoncode=E2016,0.15041749,0.15045213,25658,26441,783
showgame%3Fgamecode=130&seasoncode=E2016,0.15041749,0.15045213,25659,26442,783
showgame%3Fgamecode=131&seasoncode=E2016,0.15041749,0.15045213,25660,26443,783
showgame%3Fgamecode=132&seasoncode=E2016,0.15041749,0.15045213,25661,26444,783
showgame%3Fgamecode=133&seasoncode=E2016,0.15041749,0.15045213,25662,26445,783
showgame%3Fgamecode=134&seasoncode=E2016,0.15041749,0.15045213,25663,26446,783
showgame%3Fgamecode=135&seasoncode=E2016,0.15041749,0.15045213,25664,26447,783
showgame%3Fgamecode=136&seasoncode=E2016,0.15041749,0.15045213,25665,26448,783
showgame%3Fgamecode=137&seasoncode=E2016,0.15041749,0.15045213,25666,26449,783
showgame%3Fgamecode=138&seasoncode=E2016,0.15041749,0.15045213,25667,26450,783
showgame%3Fgamecode=139&seasoncode=E2016,0.15041749,0.15045213,25668,26451,783
showgame%3Fgamecode=14&seasoncode=E2016,0.15041749,0.15045213,25669,26452,783
showgame%3Fgamecode=140&seasoncode=E2016,0.15041749,0.15045213,25670,26453,783
showgame%3Fgamecode=141&seasoncode=E2016,0.15041749,0.15045213,25671,26454,783
showgame%3Fgamecode=142&seasoncode=E2016,0.15041749,0.15045213,25672,26455,783
showgame%3Fgamecode=143&seasoncode=E2016,0.15041749,0.15045213,25673,26456,783
showgame%3Fgamecode=144&seasoncode=E2016,0.15041749,0.15045213,25674,26457,783
showgame%3Fgamecode=145&seasoncode=E2016,0.15041749,0.15045213,25675,26458,783
showgame%3Fgamecode=146&seasoncode=E2016,0.15041749,0.15045213,25676,26459,783
showgame%3Fgamecode=147&seasoncode=E2016,0.15041749,0.15045213,25677,26460,783
showgame%3Fgamecode=148&seasoncode=E2016,0.15041749,0.15045213,25678,26461,783
showgame%3Fgamecode=149&seasoncode=E2016,0.15041749,0.15045213,25679,26462,783
showgame%3Fgamecode=15&seasoncode=E2016,0.15041749,0.15045213,25680,26463,783
showgame%3Fgamecode=150&seasoncode=E2016,0.15041749,0.15045213,25681,26464,783
showgame%3Fgamecode=151&seasoncode=E2016,0.15041749,0.15045213,25682,26465,783
showgame%3Fgamecode=152&seasoncode=E2016,0.15041749,0.15045213,25683,26466,783
showgame%3Fgamecode=153&seasoncode=E2016,0.15041749,0.15045213,25684,26467,783
showgame%3Fgamecode=154&seasoncode=E2016,0.15041749,0.15045213,25685,26468,783
showgame%3Fgamecode=155&seasoncode=E2016,0.15041749,0.15045213,25686,26469,783
showgame%3Fgamecode=156&seasoncode=E2016,0.15041749,0.15045213,25687,26470,783
showgame%3Fgamecode=157&seasoncode=E2016,0.15041749,0.15045213,25688,26471,783
showgame%3Fgamecode=158&seasoncode=E2016,0.15041749,0.15045213,25689,26472,783
showgame%3Fgamecode=159&seasoncode=E2016,0.15041749,0.15045213,25690,26473,783
showgame%3Fgamecode=16&seasoncode=E2016,0.15041749,0.15045213,25691,26474,783
showgame%3Fgamecode=160&seasoncode=E2016,0.15041749,0.15045213,25692,26475,783
showgame%3Fgamecode=161&seasoncode=E2016,0.15041749,0.15045213,25693,26476,783
showgame%3Fgamecode=162&seasoncode=E2016,0.15041749,0.15045213,25694,26477,783
showgame%3Fgamecode=163&seasoncode=E2016,0.15041749,0.15045213,25695,26478,783
showgame%3Fgamecode=164&seasoncode=E2016,0.15041749,0.15045213,25696,26479,783
showgame%3Fgamecode=165&seasoncode=E2016,0.15041749,0.15045213,25697,26480,783
showgame%3Fgamecode=166&seasoncode=E2016,0.15041749,0.15045213,25698,26481,783
showgame%3Fgamecode=167&seasoncode=E2016,0.15041749,0.15045213,25699,26482,783
showgame%3Fgamecode=168&seasoncode=E2016,0.15041749,0.15045213,25700,26483,783
showgame%3Fgamecode=169&seasoncode=E2016,0.15041749,0.15045213,25701,26484,783
showgame%3Fgamecode=17&seasoncode=E2016,0.15041749,0.15045213,25702,26485,783
showgame%3Fgamecode=170&seasoncode=E2016,0.15041749,0.15045213,25703,26486,783
showgame%3Fgamecode=171&seasoncode=E2016,0.15041749,0.15045213,25704,26487,783
showgame%3Fgamecode=172&seasoncode=E2016,0.15041749,0.15045213,25705,26488,783
showgame%3Fgamecode=173&seasoncode=E2016,0.15041749,0.15045213,25706,26489,783
showgame%3Fgamecode=174&seasoncode=E2016,0.15041749,0.15045213,25707,26490,783
showgame%3Fgamecode=175&seasoncode=E2016,0.15041749,0.15045213,25708,26491,783
showgame%3Fgamecode=176&seasoncode=E2016,0.15041749,0.15045213,25709,26492,783
showgame%3Fgamecode=177&seasoncode=E2016,0.15041749,0.15045213,25710,26493,783
showgame%3Fgamecode=178&seasoncode=E2016,0.15041749,0.15045213,25711,26494,783
showgame%3Fgamecode=179&seasoncode=E2016,0.15041749,0.15045213,25712,26495,783
showgame%3Fgamecode=18&seasoncode=E2016,0.15041749,0.15045213,25713,26496,783
showgame%3Fgamecode=180&seasoncode=E2016,0.15041749,0.15045213,25714,26497,783
showgame%3Fgamecode=181&seasoncode=E2016,0.15041749,0.15045213,25715,26498,783
showgame%3Fgamecode=182&seasoncode=E2016,0.15041749,0.15045213,25716,26499,783
showgame%3Fgamecode=183&seasoncode=E2016,0.15041749,0.15045213,25717,26500,783
showgame%3Fgamecode=184&seasoncode=E2016,0.15041749,0.15045213,25718,26501,783
showgame%3Fgamecode=185&seasoncode=E2016,0.15041749,0.15045213,25719,26502,783
showgame%3Fgamecode=186&seasoncode=E2016,0.15041749,0.15045213,25720,26503,783
showgame%3Fgamecode=187&seasoncode=E2016,0.15041749,0.15045213,25721,26504,783
showgame%3Fgamecode=188&seasoncode=E2016,0.15041749,0.15045213,25722,26505,783
showgame%3Fgamecode=189&seasoncode=E2016,0.15041749,0.15045213,25723,26506,783
showgame%3Fgamecode=19&seasoncode=E2016,0.15041749,0.15045213,25724,26507,783
showgame%3Fgamecode=190&seasoncode=E2016,0.15041749,0.15045213,25725,26508,783
showgame%3Fgamecode=191&seasoncode=E2016,0.15041749,0.15045213,25726,26509,783
showgame%3Fgamecode=192&seasoncode=E2016,0.15041749,0.15045213,25727,26510,783
showgame%3Fgamecode=193&seasoncode=E2016,0.15041749,0.15045213,25728,26511,783
showgame%3Fgamecode=194&seasoncode=E2016,0.15041749,0.15045213,25729,26512,783
showgame%3Fgamecode=195&seasoncode=E2016,0.15041749,0.15045213,25730,26513,783
showgame%3Fgamecode=196&seasoncode=E2016,0.15041749,0.15045213,25731,26514,783
showgame%3Fgamecode=197&seasoncode=E2016,0.15041749,0.15045213,25732,26515,783
showgame%3Fgamecode=198&seasoncode=E2016,0.15041749,0.15045213,25733,26516,783
showgame%3Fgamecode=199&seasoncode=E2016,0.15041749,0.15045213,25734,26517,783
showgame%3Fgamecode=2&seasoncode=E2016,0.15041749,0.15045213,25735,26518,783
showgame%3Fgamecode=20&seasoncode=E2016,0.15041749,0.15045213,25736,26519,783
showgame%3Fgamecode=200&seasoncode=E2016,0.15041749,0.15045213,25737,26520,783
showgame%3Fgamecode=201&seasoncode=E2016,0.15041749,0.15045213,25738,26521,783
showgame%3Fgamecode=202&seasoncode=E2016,0.15041749,0.15045213,25739,26522,783
showgame%3Fgamecode=203&seasoncode=E2016,0.15041749,0.15045213,25740,26523,783
showgame%3Fgamecode=204&seasoncode=E2016,0.15041749,0.15045213,25741,26524,783
showgame%3Fgamecode=205&seasoncode=E2016,0.15041749,0.15045213,25742,26525,783
showgame%3Fgamecode=206&seasoncode=E2016,0.15041749,0.15045213,25743,26526,783
showgame%3Fgamecode=207&seasoncode=E2016,0.15041749,0.15045213,25744,26527,783
showgame%3Fgamecode=208&seasoncode=E2016,0.15041749,0.15045213,25745,26528,783
showgame%3Fgamecode=209&seasoncode=E2016,0.15041749,0.15045213,25746,26529,783
showgame%3Fgamecode=21&seasoncode=E2016,0.15041749,0.15045213,25747,26530,783
