class,predicate,distinct_objects,total_objects,uniqueness
Thing,sponsoredMembers,1,1,1.000000
Thing,sport10Wom,1,1,1.000000
Thing,sport11Girls,1,1,1.000000
Thing,sport12Girls,1,2,0.500000
Thing,sport12Men,1,1,1.000000
Thing,sport12Wom,1,2,0.500000
Thing,sport13Girls,1,2,0.500000
Thing,sport14Girls,1,2,0.500000
Thing,sport3Girls,1,2,0.500000
Thing,sport6Girls,1,2,0.500000
Thing,sport7Girls,1,2,0.500000
Thing,sport8Girls,1,2,0.500000
Thing,sport9Girls,1,1,1.000000
Thing,sportDirector,1,1,1.000000
Thing,sportingCareer,1,1,1.000000
Thing,sportModeCo,1,4,0.250000
Thing,sportModeHc,1,4,0.250000
Thing,sportreader,1,1,1.000000
Thing,sportsDirector,1,1,1.000000
Thing,sportsEquipment,1,1,1.000000
Thing,sportsFielded,1,1,1.000000
Thing,sportsNicknames,1,1,1.000000
Thing,spot,1,1,1.000000
Thing,spouse.,1,1,1.000000
Thing,spouseAndKids,1,1,1.000000
Thing,spouseWife,1,1,1.000000
Thing,springfield,1,19,0.052632
Thing,springSource,1,1,1.000000
Thing,sprintsColor,1,1,1.000000
Thing,sprintsTeam,1,1,1.000000
Thing,spro,1,1,1.000000
Thing,squadrons,1,1,1.000000
Thing,squadronWarrantOfficer,1,1,1.000000
Thing,squaresAnt,1,1,1.000000
Thing,squarings1Ant,1,1,1.000000
Thing,squarings2Ant,1,1,1.000000
Thing,sr014Years,1,1,1.000000
Thing,sr04Years,1,1,1.000000
Thing,sr1524Years,1,1,1.000000
Thing,sr2554Years,1,1,1.000000
Thing,sr5564Years,1,1,1.000000
Thing,srilankaTeamSpokeperson,1,1,1.000000
Thing,srp,1,7,0.142857
Thing,ssat,1,39,0.025641
Thing,ssBegin,1,1,1.000000
Thing,sso,1,1,1.000000
Thing,st3tTotal,1,1,1.000000
Thing,st6t,1,1,1.000000
Thing,staat,1,5,0.200000
Thing,stad,1,1,1.000000
Thing,stadion,1,1,1.000000
Thing,stadiuM,1,1,1.000000
Thing,stadiumF,1,1,1.000000
Thing,stadiumParkJankaGagicaCapacity,1,1,1.000000
Thing,stadsdeel,1,1,1.000000
Thing,staff1Label,1,1,1.000000
Thing,stage1fueloxidizermassvolume,1,1,1.000000
Thing,stage2diff,1,1,1.000000
Thing,stage3aengines,1,1,1.000000
Thing,stage3si,1,1,1.000000
Thing,stage4si,1,1,1.000000
Thing,stage4thrust,1,1,1.000000
Thing,stagedBy,1,1,1.000000
Thing,stageevent1ladies,1,1,1.000000
Thing,stageevent1men,1,1,1.000000
Thing,stageevent2ladies,1,1,1.000000
Thing,stageevent2men,1,1,1.000000
Thing,stageevent3ladies,1,1,1.000000
Thing,stageevent3men,1,1,1.000000
Thing,stageevent4ladies,1,1,1.000000
Thing,stageevent4men,1,1,1.000000
Thing,stageevent5ladies,1,1,1.000000
Thing,stageevent5men,1,1,1.000000
Thing,staggered,1,41,0.024390
Thing,stallSpeedSigfig,1,1,1.000000
Thing,standardAtomicWeight,1,1,1.000000
Thing,standardAtomicWeightAbridged,1,1,1.000000
Thing,standardAtomicWeightConventional,1,1,1.000000
Thing,standardizationDate,1,1,1.000000
Thing,standingBodySecretary,1,1,1.000000
Thing,stanleyCupChampion,1,1,1.000000
Thing,staplehurst,1,28,0.035714
Thing,start0sb,1,1,1.000000
Thing,start100s,1,1,1.000000
Thing,start10a,1,1,1.000000
Thing,start10b,1,1,1.000000
Thing,start10sa,1,1,1.000000
Thing,start10sb,1,1,1.000000
Thing,start10sc,1,1,1.000000
Thing,start10sd,1,1,1.000000
Thing,start10se,1,1,1.000000
Thing,start14s,1,1,1.000000
Thing,start15ss,1,1,1.000000
Thing,start1974s,1,1,1.000000
Thing,start19a,1,1,1.000000
Thing,start19b,1,1,1.000000
Thing,start19s,1,1,1.000000
Thing,start1d,1,1,1.000000
Thing,start1e,1,1,1.000000
Thing,start1sb,1,1,1.000000
Thing,start1sc,1,1,1.000000
Thing,start2015s,1,1,1.000000
Thing,start2022s,1,1,1.000000
Thing,start20a,1,1,1.000000
Thing,start20b,1,1,1.000000
Thing,start20s,1,1,1.000000
Thing,start21s,1,1,1.000000
Thing,start22s,1,1,1.000000
Thing,start24s,1,1,1.000000
Thing,start25s,1,1,1.000000
Thing,start26s,1,1,1.000000
Thing,start2d,1,1,1.000000
Thing,start2e,1,1,1.000000
Thing,start2sb,1,1,1.000000
Thing,start2ss,1,1,1.000000
Thing,start30a,1,1,1.000000
Thing,start30b,1,1,1.000000
Thing,start32s,1,1,1.000000
Thing,start35s,1,1,1.000000
Thing,start3d,1,1,1.000000
Thing,start3e,1,1,1.000000
Thing,start3f,1,1,1.000000
Thing,start3g,1,1,1.000000
Thing,start3sa,1,1,1.000000
Thing,start3sb,1,1,1.000000
Thing,start3sc,1,1,1.000000
Thing,start3sd,1,1,1.000000
Thing,start4d,1,1,1.000000
Thing,start4e,1,1,1.000000
Thing,start4f,1,1,1.000000
Thing,start4ss,1,1,1.000000
Thing,start51s,1,1,1.000000
Thing,start52s,1,1,1.000000
Thing,start53s,1,1,1.000000
Thing,start54s,1,1,1.000000
Thing,start55s,1,1,1.000000
Thing,start56s,1,1,1.000000
Thing,start57s,1,1,1.000000
Thing,start5f,1,1,1.000000
Thing,start5ss,1,1,1.000000
Thing,start6c,1,1,1.000000
Thing,start6sc,1,1,1.000000
Thing,start99s,1,1,1.000000
Thing,start9b,1,1,1.000000
Thing,startDateAndEndDate,1,1,1.000000
Thing,startno,1,1,1.000000
Thing,startPartial,1,1,1.000000
Thing,startratig,1,1,1.000000
Thing,startTotal,1,1,1.000000
Thing,stat28label,1,1,1.000000
Thing,stat28value,1,1,1.000000
Thing,stat3Label,1,2,0.500000
Thing,statcon,1,10,0.100000
Thing,statDensity,1,1,1.000000
Thing,state3SeatsName,1,1,1.000000
Thing,stateAbbr,1,1,1.000000
Thing,stateAbolished,1,1,1.000000
Thing,stateafterlink,1,3,0.333333
Thing,stateAirports,1,1,1.000000
Thing,stateAsm,1,2,0.500000
Thing,stateAttitudes,1,1,1.000000
Thing,statebefore2link,1,2,0.500000
Thing,statebeforelink,1,1,1.000000
Thing,stateBus,1,25,0.040000
Thing,stateByNetChange,1,1,1.000000
Thing,stateChampionshipMatchAppearances,1,1,1.000000
Thing,stateLeague,1,28,0.035714
Thing,stateMinisterName,1,1,1.000000
Thing,stateMiscellaneous,1,1,1.000000
Thing,stateMun,1,1,1.000000
Thing,stateName,1,1,1.000000
Thing,stateOfOrigin,1,1,1.000000
Thing,stateOther,1,9,0.111111
Thing,stateOtrain,1,24,0.041667
Thing,statePresident,1,1,1.000000
Thing,statesContested,1,1,1.000000
Thing,stateSeatsContested,1,1,1.000000
Thing,statesGovtItsOwn,1,1,1.000000
Thing,stateSize,1,1,1.000000
Thing,stateSkytrain,1,34,0.029412
Thing,statesRepresented,1,1,1.000000
Thing,stateSsm,1,2,0.500000
Thing,stateStatus,1,24,0.041667
Thing,stateTransitway,1,24,0.041667
Thing,stationBranding,1,1,1.000000
Thing,stationCode,1,1,1.000000
Thing,stationLogo,1,1,1.000000
Thing,statLeaderTitle,1,34,0.029412
Thing,statRevenue,1,1,1.000000
Thing,statslink,1,1,1.000000
Thing,statsvol,1,1,1.000000
Thing,statusDetail,1,1,1.000000
Thing,statusE,1,1,1.000000
Thing,statusExtended,1,1,1.000000
Thing,statusTPublishedWisdomTree,1,1,1.000000
Thing,stdinchikeyRef,1,1,1.000000
Thing,stdinchiRef,1,1,1.000000
Thing,steam,1,1,1.000000
Thing,stena,1,42,0.023810
Thing,stepdown,1,8,0.125000
Thing,steps,1,1,1.000000
Thing,stFormat,1,1,1.000000
Thing,stformatJag,1,1,1.000000
Thing,stkFilesShower,1,1,1.000000
Thing,stonyPoint,1,10,0.100000
Thing,stopPattern,1,1,1.000000
Thing,storyAdaptation,1,1,1.000000
Thing,stp,1,3,0.333333
Thing,str%3Cnowiki%3E,1,1,1.000000
Thing,straightTicket,1,2,0.500000
Thing,strasbourg,1,1,1.000000
Thing,strategy,1,1,1.000000
Thing,streetPrice,1,1,1.000000
Thing,strength&Conditioning,1,1,1.000000
Thing,strevAst,1,1,1.000000
Thing,streview,1,1,1.000000
Thing,strevJag,1,1,1.000000
Thing,stricken,1,1,1.000000
Thing,strikerBackup,1,1,1.000000
Thing,strikerStarter,1,1,1.000000
Thing,strikerThird,1,1,1.000000
Thing,striking,1,1,1.000000
Thing,stripes,1,1,1.000000
Thing,striSchoolname,1,1,1.000000
Thing,struck,1,1,1.000000
Thing,struckDownBy,1,1,1.000000
Thing,structCaption,1,1,1.000000
Thing,structImage,1,1,1.000000
Thing,structure1Caption,1,2,0.500000
Thing,structureCaption,1,1,1.000000
Thing,structurenumber,1,1,1.000000
Thing,studentLife,1,1,1.000000
Thing,studentManager,1,1,1.000000
Thing,studentTrustees,1,1,1.000000
Thing,style1Border,1,1,1.000000
Thing,style1Boxcolour,1,1,1.000000
Thing,style2Border,1,1,1.000000
Thing,style2Boxcolour,1,1,1.000000
Thing,styledefault14Border,1,2,0.500000
Thing,styledefault14Texttop,1,2,0.500000
Thing,styledefault1Color,1,1,1.000000
Thing,styledefault2Border,1,1,1.000000
Thing,styledefault2Color,1,1,1.000000
Thing,styledefault3Colour,1,1,1.000000
Thing,styledefault3Texttop,1,4,0.250000
Thing,styledefault4Colour,1,1,1.000000
Thing,styledefault4Texttop,1,2,0.500000
Thing,styledefault5Border,1,3,0.333333
Thing,styledefault5Color,1,1,1.000000
Thing,styledefault5Texttop,1,4,0.250000
Thing,styledefault6Border,1,2,0.500000
Thing,styledefault6Color,1,1,1.000000
Thing,styledefault6Texttop,1,2,0.500000
Thing,styledefault7Border,1,2,0.500000
Thing,styledefault7Texttop,1,2,0.500000
Thing,styledefaultColor,1,1,1.000000
Thing,styledefHeight,1,1,1.000000
Thing,styledialoguepartnerBoxcolour,1,1,1.000000
Thing,stylefade1Border,1,2,0.500000
Thing,stylefade1Boxcolour,1,2,0.500000
Thing,stylefade2Border,1,2,0.500000
Thing,stylefade2Boxcolour,1,2,0.500000
Thing,stylefade3Border,1,2,0.500000
Thing,stylefade3Boxcolour,1,2,0.500000
Thing,stylefade4Border,1,2,0.500000
Thing,stylefade4Boxcolour,1,2,0.500000
Thing,stylefade5Border,1,2,0.500000
Thing,stylefade5Boxcolour,1,2,0.500000
Thing,stylefade6Border,1,2,0.500000
Thing,stylefade6Boxcolour,1,2,0.500000
Thing,stylefade7Border,1,2,0.500000
Thing,stylefade7Boxcolour,1,2,0.500000
Thing,stylefade8Border,1,2,0.500000
Thing,stylefade8Boxcolour,1,2,0.500000
Thing,stylefade9Border,1,2,0.500000
Thing,stylefade9Boxcolour,1,2,0.500000
Thing,stylegovBorder,1,2,0.500000
Thing,stylegovBoxcolour,1,2,0.500000
Thing,stylegovTexttop,1,2,0.500000
Thing,styleinterregnumBorder,1,1,1.000000
Thing,styleinterregnumBoxcolour,1,1,1.000000
Thing,stylemarriageBorder,1,2,0.500000
Thing,stylemarriageBoxcolour,1,2,0.500000
Thing,stylememberBoxcolour,1,1,1.000000
Thing,stylemembershanghaifiveBoxcolour,1,1,1.000000
Thing,stylenote1Height,1,1,1.000000
Thing,styleobserverBoxcolour,1,1,1.000000
Thing,styleOfProduction,1,1,1.000000
Thing,styleone1Border,1,1,1.000000
Thing,styleone3Border,1,1,1.000000
Thing,styleoneHeight,1,1,1.000000
Thing,stylepriBorder,1,2,0.500000
Thing,stylepriBoxcolour,1,2,0.500000
Thing,stylepriopBorder,1,2,0.500000
Thing,stylepriopBoxcolour,1,2,0.500000
Thing,stylepriopTexttop,1,2,0.500000
Thing,stylepriTexttop,1,2,0.500000
Thing,stylereBoxcolour,1,1,1.000000
Thing,stylerow1Border,1,1,1.000000
Thing,stylersBoxcolour,1,1,1.000000
Thing,styleschwarzenberg1Fontsize,1,1,1.000000
Thing,styleschwarzenberg1Height,1,1,1.000000
Thing,styleschwarzenberg1Texttop,1,1,1.000000
Thing,styleschwarzenberg2Fontsize,1,1,1.000000
Thing,styleschwarzenberg2Height,1,1,1.000000
Thing,styleschwarzenberg2Texttop,1,1,1.000000
Thing,styleseBoxcolour,1,1,1.000000
Thing,stylesovereignFontsize,1,1,1.000000
Thing,stylesovereignHeight,1,1,1.000000
Thing,stylesovereignTexttop,1,1,1.000000
Thing,stylessBoxcolour,1,1,1.000000
Thing,stylestuartBorder,1,1,1.000000
Thing,stylestuartBoxcolour,1,1,1.000000
Thing,styletitleFontsize,1,1,1.000000
Thing,styletitleHeight,1,1,1.000000
Thing,styletitleTexttop,1,1,1.000000
Thing,sub1name,1,1,1.000000
Thing,sub1span,1,1,1.000000
Thing,sub2span,1,1,1.000000
Thing,subadminType,1,1,1.000000
Thing,subbdivisionType,1,1,1.000000
Thing,subBoard,1,1,1.000000
Thing,subcatPub,1,1,1.000000
Thing,subclass,1,1,1.000000
Thing,subConflicts,1,1,1.000000
Thing,subdivisioAuthority,1,1,1.000000
Thing,subdivision1Link,1,1,1.000000
Thing,subdivision2Link,1,1,1.000000
Thing,subdivisionBody,1,1,1.000000
Thing,subdivisionGhoradongri%5D%5D,1,1,1.000000
Thing,subdivisionNae,1,1,1.000000
Thing,subdivisionNameCountry,1,1,1.000000
Thing,subdivisionNameDistrict,1,1,1.000000
Thing,subdivisionNamePhelawagh,1,1,1.000000
Thing,subdivisionNamePrefecture,1,1,1.000000
Thing,subdivisionRank,1,1,1.000000
Thing,subdivisionsEntry,1,3,0.333333
Thing,subdivisionsRank,1,1,1.000000
Thing,subdivisionTyep,1,1,1.000000
Thing,subdivisionType1Ggr,1,1,1.000000
Thing,subdivisionType1Tehsil,1,1,1.000000
Thing,subdivisionTypeCountry,1,1,1.000000
Thing,subdivisionTypeDistrict,1,1,1.000000
Thing,subdivisionTypePrefecture,1,1,1.000000
Thing,subdivisiType,1,1,1.000000
Thing,subid,1,1,1.000000
Thing,subivisionRanks,1,1,1.000000
Thing,sublabel,1,1,1.000000
Thing,sublabelstyle,1,1,1.000000
Thing,submergedRange,1,1,1.000000
Thing,submissions,1,1,1.000000
Thing,subOpportunities,1,51,0.019608
Thing,subprovincialNewAreas,1,1,1.000000
Thing,subRaces,1,1,1.000000
Thing,subregion3Affiliation,1,1,1.000000
Thing,subsAllowed,1,52,0.019231
Thing,subsatelliteOf,1,1,1.000000
Thing,subsectio,1,1,1.000000
Thing,subsections,1,6,0.166667
Thing,subsib,1,1,1.000000
Thing,subsidaries,1,1,1.000000
Thing,subspeciesLink,1,1,1.000000
Thing,substed,1,871,0.001148
Thing,subterclassis,1,1,1.000000
Thing,suburbanNone,1,36,0.027778
Thing,sucat,1,1,1.000000
Thing,succcessor,1,1,1.000000
Thing,succeded,1,1,1.000000
Thing,succeding,1,1,1.000000
Thing,succesor,1,1,1.000000
Thing,successor1ToLast,1,1,1.000000
Thing,succinct,1,1,1.000000
Thing,succsessor,1,1,1.000000
Thing,sudseats,1,1,1.000000
Thing,suin,1,10,0.100000
Thing,suishenIcr,1,2,0.500000
Thing,suiteCount,1,1,1.000000
Thing,sukhumvit,1,4,0.250000
Thing,summerBefore,1,1,1.000000
Thing,summerCapital,1,1,1.000000
Thing,summerYouthOlympicsApps,1,1,1.000000
Thing,summerYouthOlympicsBest,1,1,1.000000
Thing,summerYouthOlympicsFirst,1,1,1.000000
Thing,sunbury,1,18,0.055556
Thing,sundcp,1,3,0.333333
Thing,sunshineCoast,1,29,0.034483
Thing,superclassisAuthority,1,1,1.000000
Thing,superfamily,1,1,1.000000
Thing,superfluous,1,1,1.000000
Thing,supermotoChampionships,1,1,1.000000
Thing,superphylumAuthority,1,1,1.000000
Thing,superPlay,1,1,1.000000
Thing,supersix,1,1,1.000000
Thing,supervisory,1,1,1.000000
Thing,supervisoryOrgan,1,1,1.000000
Thing,supfam,1,1,1.000000
Thing,supplementari,1,3,0.333333
Thing,supplicationOf,1,1,1.000000
Thing,supportCoaches,1,1,1.000000
Thing,supporterclub,1,1,1.000000
Thing,supporterClub,1,1,1.000000
Thing,suppressenbanc,1,1,1.000000
Thing,supremeCourt,1,1,1.000000
Thing,surahName,1,1,1.000000
Thing,süre,1,1,1.000000
Thing,surfaceNote,1,1,1.000000
Thing,surfaceResistivity,1,1,1.000000
Thing,surfWave,1,1,1.000000
Thing,surrenderedDate,1,1,1.000000
Thing,suspensionFront,1,1,1.000000
Thing,suspensionRear,1,1,1.000000
Thing,susperp,1,1,1.000000
Thing,sutras,1,1,1.000000
Thing,g,1,2,0.500000
Thing,rv,1,1,1.000000
Thing,swap,1,2,0.500000
Thing,swash,1,1,1.000000
Thing,swedishleague,1,1,1.000000
Thing,sweptAreaSqm,1,1,1.000000
Thing,swimcap,1,1,1.000000
Thing,swimheadcoach,1,1,1.000000
Thing,swimname,1,1,1.000000
Thing,swingto,1,1,1.000000
Thing,swissCodeOfObligations(co),1,1,1.000000
Thing,switchable,1,1,1.000000
Thing,switchBrasil,1,1,1.000000
Thing,switchPlayer,1,1,1.000000
Thing,swmlLocal,1,12,0.083333
Thing,sydneyColor,1,1,1.000000
Thing,syle,1,1,1.000000
Thing,symbian,1,95,0.010526
Thing,symmetryGroup,1,1,1.000000
Thing,symnum,1,2,0.500000
Thing,synonynms,1,1,1.000000
Thing,systemActive,1,6,0.166667
Thing,systematik,1,6,0.166667
Thing,szone,1,1,1.000000
Thing,t11high,1,1,1.000000
Thing,t11low,1,1,1.000000
Thing,t11played,1,1,1.000000
Thing,t11r,1,1,1.000000
Thing,t11total,1,1,1.000000
Thing,t11y,1,1,1.000000
Thing,t11yyr,1,1,1.000000
Thing,tablePosition,1,1,1.000000
Thing,tableTitle,1,1,1.000000
Thing,tabs,1,1,1.000000
Thing,tac,1,26,0.038462
Thing,tacoma,1,6,0.166667
Thing,taebaek,1,1,1.000000
Thing,tailleLogo,1,1,1.000000
Thing,taiwanese,1,1,1.000000
Thing,taluk,1,1,1.000000
Thing,tamlcp,1,3,0.333333
Thing,tamMapLoc,1,1,1.000000
Thing,tankRange,1,1,1.000000
Thing,targetc,1,1,1.000000
Thing,targetsMix,1,2,0.500000
Thing,tarongaZoo,1,2,0.500000
Thing,tassels,1,2,0.500000
Thing,tbaa,1,1,1.000000
Thing,tbab,1,1,1.000000
Thing,tdhl,1,1,1.000000
Thing,te1Fifth,1,1,1.000000
Thing,teaColour,1,1,1.000000
Thing,team1''',1,1,1.000000
Thing,team10Abbrev,1,2,0.500000
Thing,team1FcsWon,1,2,0.500000
Thing,team1flag,1,1,1.000000
Thing,team1LasWon,1,2,0.500000
Thing,team2flag,1,1,1.000000
Thing,team2link,1,1,1.000000
Thing,team9Abbrev,1,2,0.500000
Thing,teamAbbr,1,1,1.000000
Thing,teamColor,1,5,0.200000
Thing,teamCon,1,1,1.000000
Thing,teamcstart,1,1,1.000000
Thing,teamdab,1,1,1.000000
Thing,teamDevelopment,1,1,1.000000
Thing,teamid,1,1,1.000000
Thing,owner,1,1,1.000000
Thing,teamnatvar,1,1,1.000000
Thing,teamNatvar,1,1,1.000000
Thing,teamOwner,1,1,1.000000
Thing,teamTopscorer,1,2,0.500000
Thing,teaTime,1,1,1.000000
Thing,techGaming,1,1,1.000000
Thing,technicalRescue,1,1,1.000000
Thing,techraptor,1,1,1.000000
Thing,teda,1,1,1.000000
Thing,tefN,1,1,1.000000
Thing,tefNYear,1,1,1.000000
Thing,tefW,1,1,1.000000
Thing,tehsil,1,2,0.500000
Thing,telegram,1,1,1.000000
Thing,telegramChannel,1,1,1.000000
Thing,teleNs,1,1,1.000000
Thing,telePc,1,1,1.000000
Thing,telephoneCodeType,1,1,1.000000
Thing,telephoneNumbers,1,1,1.000000
Thing,telePs,1,1,1.000000
Thing,sub%3EType,1,1,1.000000
Thing,telescope15Name,1,1,1.000000
Thing,telescope15Type,1,1,1.000000
Thing,telescope16Name,1,1,1.000000
Thing,telescope16Type,1,1,1.000000
Thing,telescope17Name,1,1,1.000000
Thing,telescope17Type,1,1,1.000000
Thing,telescope18Name,1,1,1.000000
Thing,telescope18Type,1,1,1.000000
Thing,telescope19Name,1,1,1.000000
Thing,telescope19Type,1,1,1.000000
Thing,telescope20Name,1,1,1.000000
Thing,telescope20Type,1,1,1.000000
Thing,telescope21Name,1,1,1.000000
Thing,telescope21Type,1,1,1.000000
Thing,telescope22Name,1,1,1.000000
Thing,telescope22Type,1,1,1.000000
Thing,telescope23Name,1,1,1.000000
Thing,telescope23Type,1,1,1.000000
Thing,teleWii,1,1,1.000000
Thing,telucp,1,5,0.200000
Thing,teluguName,1,1,1.000000
Thing,temperatureColour,1,474,0.002110
Thing,temperture,1,1,1.000000
Thing,temporarilyDiscontinued,1,1,1.000000
Thing,tempSummer,1,1,1.000000
Thing,tempWinter,1,1,1.000000
Thing,tenthentry,1,1,1.000000
Thing,tenureDuration,1,1,1.000000
Thing,tequila,1,2,0.500000
Thing,tereitory,1,1,1.000000
Thing,term10d,1,1,1.000000
Thing,term11f,1,1,1.000000
Thing,term11g,1,1,1.000000
Thing,term11h,1,1,1.000000
Thing,term12c,1,1,1.000000
Thing,term13c,1,1,1.000000
Thing,term13d,1,1,1.000000
Thing,term13e,1,1,1.000000
Thing,term15c,1,1,1.000000
Thing,term15d,1,1,1.000000
Thing,term15e,1,1,1.000000
Thing,term16d,1,1,1.000000
Thing,term16e,1,1,1.000000
Thing,term16f,1,1,1.000000
Thing,term16g,1,1,1.000000
Thing,term17d,1,1,1.000000
Thing,term18d,1,1,1.000000
Thing,term1End,1,1,1.000000
Thing,term1f,1,1,1.000000
Thing,term1g,1,1,1.000000
Thing,term1Start,1,1,1.000000
Thing,term22c,1,1,1.000000
Thing,term22d,1,1,1.000000
Thing,term23b,1,1,1.000000
Thing,term2f,1,1,1.000000
Thing,term2g,1,1,1.000000
Thing,term4e,1,1,1.000000
Thing,term4f,1,1,1.000000
Thing,term4g,1,1,1.000000
Thing,term4h,1,1,1.000000
Thing,term4i,1,1,1.000000
Thing,term4j,1,1,1.000000
Thing,term5d,1,1,1.000000
Thing,term5e,1,1,1.000000
Thing,term6c,1,1,1.000000
Thing,term7d,1,1,1.000000
Thing,term7e,1,1,1.000000
Thing,term8d,1,1,1.000000
Thing,termecessor,1,1,1.000000
Thing,termEnd.,1,1,1.000000
Thing,termEnd2.,1,1,1.000000
Thing,terminalNumber,1,4,0.250000
Thing,terminated,1,1,1.000000
Thing,termStart.,1,1,1.000000
Thing,territorial,1,1,1.000000
Thing,territoryChanges,1,1,1.000000
Thing,testCard,1,1,1.000000
Thing,testCoach,1,1,1.000000
Thing,teste,1,1,1.000000
Thing,testsb,1,1,1.000000
Thing,textAlignment,1,1,1.000000
Thing,textColorr,1,1,1.000000
Thing,textLeft,1,7,0.142857
Thing,textshade,1,3,0.333333
Thing,tformat,1,1,1.000000
Thing,tgmArc,1,9,0.111111
Thing,tgmitPc,1,1,1.000000
Thing,tgmV,1,1,1.000000
Thing,tgPc,1,1,1.000000
Thing,tgWii,1,2,0.500000
Thing,thai,1,1,1.000000
Thing,thai2cp,1,1,1.000000
Thing,thaicp,1,5,0.200000
Thing,thaiHeader,1,1,1.000000
Thing,thana,1,1,1.000000
Thing,thCoolingSource,1,1,1.000000
Thing,theArab,1,1,1.000000
Thing,theater,1,1,1.000000
Thing,theatreHonours,1,1,1.000000
Thing,theban,1,6,0.166667
Thing,theBricsYear,1,3,0.333333
Thing,theDailyMail,1,1,1.000000
Thing,theEconomist,1,1,1.000000
Thing,theEmployability,1,1,1.000000
Thing,theEmployabilityChange,1,1,1.000000
Thing,theEmployabilityN,1,1,1.000000
Thing,theEmployabilityNChange,1,1,1.000000
Thing,theEmployabilityYear,1,1,1.000000
Thing,theEquivalentDepthEdOfARingIsDefinedAsAnIntegralOfTheNormalOpticalDepthAcrossTheRing.InOtherWords%3Cnowiki%3Eed,1,1,1.000000
Thing,theGhan,1,6,0.166667
Thing,theImpactW,1,1,1.000000
Thing,"theLatterSeemsToBeATranscriptionMistake,MostLikelyBethharan",1,1,1.000000
Thing,themes,1,1,1.000000
Thing,theNChange,1,3,0.333333
Thing,theNEng,1,1,1.000000
Thing,theNEngYear,1,1,1.000000
Thing,theNPhysical,1,1,1.000000
Thing,theNPhysicalYear,1,1,1.000000
Thing,theOfficialTweetFromTheBandOnTheDateOfTheReleaseOfSisterCities,1,1,1.000000
Thing,theoryof,1,1,1.000000
Thing,theOverland,1,11,0.090909
Thing,thermalDiffusivity,1,1,1.000000
Thing,thermalDiffusivityNote,1,1,1.000000
Thing,thermalMapSize,1,1,1.000000
Thing,thesims,1,1,1.000000
Thing,thesisWork,1,1,1.000000
Thing,thesRep,1,1,1.000000
Thing,theStory.,1,1,1.000000
Thing,theSubject2N,1,3,0.333333
Thing,theSubject4N,1,2,0.500000
Thing,"theTrueSelfIsItselfJustThatPureConsciousness,WithoutWhichNothingCanBeKnownInAnyWay.(...)AndThatSameTrueSelf,PureConsciousness,IsNotDifferentFromTheUltimateWorldPrinciple,Brahman&nbsp;(...)Brahman(%3Cnowiki%3E",1,1,1.000000
Thing,theUk,1,1,1.000000
Thing,theVillagesScComplex,1,1,1.000000
Thing,theWindsweptHillProvince,1,1,1.000000
Thing,theYoung,1,2,0.500000
Thing,theYoungUniversityRankings,1,1,1.000000
Thing,theYoungYear,1,1,1.000000
Thing,thiaminUg,1,1,1.000000
Thing,thicknessTs,1,1,1.000000
Thing,thirdentry,1,6,0.166667
Thing,thirdIdentification,1,1,1.000000
Thing,thirdlanguage,1,1,1.000000
Thing,thirdMen,1,1,1.000000
Thing,thirdName,1,1,1.000000
Thing,thirdPilot,1,1,1.000000
Thing,thirdplace,1,1,1.000000
Thing,thirdPlaneType,1,1,1.000000
Thing,thirdRecord,1,1,1.000000
Thing,thirdRiderMotoeBike,1,4,0.250000
Thing,thirdRiderMotoeR,1,1,1.000000
Thing,thirdRiderMotoeR2Bike,1,1,1.000000
Thing,thirdRiderMotoeR2Country,1,1,1.000000
Thing,thirdShade,1,2,0.500000
Thing,thirdTeamRace,1,1,1.000000
Thing,thisRace,1,1,1.000000
Thing,thisWinner,1,1,1.000000
Thing,thomson,1,9,0.111111
Thing,thornlie–cockburn,1,13,0.076923
Thing,thornlie,1,1,1.000000
Thing,thouch,1,1,1.000000
Thing,thp,1,3,0.333333
Thing,thumbSize,1,1,1.000000
Thing,thumbTime,1,1,1.000000
Thing,thz,1,3,0.333333
Thing,ti,1,1,1.000000
Thing,tibtaltcp,1,1,1.000000
Thing,tibtcp,1,5,0.200000
Thing,ticket,1,1,1.000000
Thing,tickets,1,1,1.000000
Thing,ticketSite,1,1,1.000000
Thing,tiebreakers,1,5,0.200000
Thing,tied,1,1,1.000000
Thing,tiltAst,1,1,1.000000
Thing,tilte,1,1,1.000000
Thing,tiltSmd,1,1,1.000000
Thing,tiltTrain,1,11,0.090909
Thing,time(edt),1,1,1.000000
Thing,timej,1,2,0.500000
Thing,timeLength,1,1,1.000000
Thing,timeOfDay(gayanSamaye),1,1,1.000000
Thing,timeonly,1,2,0.500000
Thing,timescalesUsed,1,55,0.018182
Thing,timeshiftNames,1,1,1.000000
Thing,timesHigherEducation,1,1,1.000000
Thing,timestart,1,1,1.000000
Thing,timeToAltitudeNote,1,1,1.000000
Thing,timezome,1,1,1.000000
Thing,timezon,1,1,1.000000
Thing,timezone5Location,1,2,0.500000
Thing,timeZoneSummer,1,1,1.000000
Thing,timezonste,1,1,1.000000
Thing,timmyDixonLeague,1,1,1.000000
Thing,titile,1,1,1.000000
Thing,titke,1,1,1.000000
Thing,titl,1,1,1.000000
Thing,titl2e,1,1,1.000000
Thing,title(s),1,1,1.000000
Thing,títle,1,1,1.000000
Thing,title14.,1,1,1.000000
Thing,title2Tipo,1,1,1.000000
