class,predicate,distinct_objects,total_objects,uniqueness
Person,page,526,621,0.847021
Star,component,526,730,0.720548
Person,creator,525,1657,0.316838
Person,singlesrecord,525,3762,0.139553
AdministrativeRegion,auxiliaryBishops,523,529,0.988658
AdministrativeRegion,metroArchbishop,523,1529,0.342054
Person,music,522,613,0.851550
Person,conference,518,22831,0.022688
Person,post1preceded,517,804,0.643035
Person,post1followed,516,808,0.638614
Species,subgenus,515,951,0.541535
Person,cspan,514,515,0.998058
Person,1p,513,1907,0.269009
Person,dynasty,512,1583,0.323437
Person,next,512,525,0.975238
Person,imageSize,507,74741,0.006783
AdministrativeRegion,eventEnd,504,1117,0.451209
Person,grandparents,503,697,0.721664
Species,honours,501,1085,0.461751
Species,hybrid,501,1925,0.260260
Person,station,500,651,0.768049
Person,grandfathers,499,777,0.642214
Species,seeAlso,499,742,0.672507
Person,contributions,498,561,0.887701
Person,depictionDescription,497,499,0.995992
Person,draftPick,494,10974,0.045015
Person,otherarticle,493,494,0.997976
ChemicalCompound,systematicname,493,642,0.767913
Person,medium,491,1898,0.258693
AdministrativeRegion,populationVillage,491,700,0.701429
Person,2p,490,1881,0.260500
Person,youthyears,490,11781,0.041592
Person,appearances,489,11286,0.043328
Person,description,488,494,0.987854
Person,writer,488,522,0.934866
Species,diversity,488,1858,0.262648
Person,labelName,487,504,0.966270
Person,known,485,505,0.960396
Person,repecId,485,495,0.979798
Species,fffm,485,2219,0.218567
Person,electorate,484,1525,0.317377
Species,itis,484,485,0.997938
Person,height,483,2048,0.235840
Person,leader,483,1887,0.255962
Person,draft,482,10063,0.047898
Person,grandsons,482,660,0.730303
Person,apprehended,481,554,0.868231
AdministrativeRegion,demonym,480,488,0.983607
AdministrativeRegion,lonMin,479,2489,0.192447
Person,royalName,476,488,0.975410
Person,yearsActive,476,6444,0.073867
AdministrativeRegion,urbanPop2010census,476,1173,0.405797
Person,spouse(s)_,473,484,0.977273
AdministrativeRegion,ruralPop2010census,473,1173,0.403240
Person,height,472,187082,0.002523
Person,stat5value,468,732,0.639344
AdministrativeRegion,latMin,468,2623,0.178422
Person,halfsisters,467,727,0.642366
Person,university,464,626,0.741214
Person,winnerVotes,464,476,0.974790
AdministrativeRegion,flagS,464,1390,0.333813
Species,synonyms,462,462,1.000000
Person,dateOfHighestRanking,461,836,0.551435
AdministrativeRegion,region,461,2300,0.200435
Species,grandsire,460,614,0.749186
AdministrativeRegion,established,460,1156,0.397924
Person,royalHouse,459,1293,0.354988
AdministrativeRegion,demoCd,459,1499,0.306204
Person,team(s)_,457,1630,0.280368
Person,eraDates,456,538,0.847584
Person,university,455,2062,0.220660
Person,doublesrecord,455,3759,0.121043
Person,turnoutVotes,455,467,0.974304
Species,imageName,454,572,0.793706
Person,repupdate,450,901,0.499445
AdministrativeRegion,stategov,450,5058,0.088968
ChemicalCompound,imagenamel,449,533,0.842402
Person,cause,446,845,0.527811
Person,feastDay,446,3893,0.114565
Person,indivhonour,446,1408,0.316761
Person,appointer,445,1618,0.275031
Species,tribusAuthority,445,620,0.717742
Person,peakrating,444,1028,0.431907
Person,formertraininglocations,442,937,0.471718
Species,ffff,442,2221,0.199009
AdministrativeRegion,rr,441,449,0.982183
Person,ruNationalteam,440,5802,0.075836
Person,archdiocese,439,1149,0.382071
Person,criminalCharge,439,612,0.717320
Person,imdb,439,444,0.988739
Person,area,438,1200,0.365000
AdministrativeRegion,mr,438,445,0.984270
Person,nat,437,13708,0.031879
Person,tournament,437,1132,0.386042
Species,binomial,437,441,0.990930
Person,authorAbbrevBot,436,436,1.000000
AdministrativeRegion,foundedBy,436,822,0.530414
Person,bbc,434,438,0.990868
Star,distPc,434,584,0.743151
Person,list,433,1155,0.374892
Person,convictionPenalty,432,1241,0.348106
Person,debutagainst,432,2599,0.166218
Species,width,432,1096,0.394161
Person,legends,431,431,1.000000
Person,grandchildren,429,534,0.803371
Species,depiction,428,496,0.862903
Star,rotationalVelocity,427,1033,0.413359
Person,numberOfFilms,426,836,0.509569
Person,st,426,917,0.464558
Person,commitdate,425,540,0.787037
Person,footer,425,434,0.979263
AdministrativeRegion,event,422,480,0.879167
Person,ruClub,421,1041,0.404419
AdministrativeRegion,leader,421,497,0.847082
Person,assets,420,420,1.000000
Person,period,420,731,0.574555
ChemicalCompound,imagenamer,420,515,0.815534
AdministrativeRegion,idnumber,420,421,0.997625
AdministrativeRegion,munwebpage,420,421,0.997625
AdministrativeRegion,nearestTownOrCity,420,702,0.598291
Person,currentRanking,419,1035,0.404831
AdministrativeRegion,utmEasting,418,420,0.995238
AdministrativeRegion,utmNorthing,418,420,0.995238
Person,shortsummary,416,416,1.000000
Person,ci,415,901,0.460599
Person,instruments,415,1263,0.328583
Person,originalairdate,414,414,1.000000
Species,subdivisionRanks,414,36676,0.011288
Person,games(goals)_,413,19176,0.021537
Person,officesHeld,413,442,0.934389
Galaxy,distLy,412,540,0.762963
AdministrativeRegion,areaMunicunit,412,424,0.971698
AdministrativeRegion,imageCoat,412,475,0.867368
Person,choreographer,411,637,0.645212
AdministrativeRegion,image,411,411,1.000000
Person,guardian,407,408,0.997549
AdministrativeRegion,founded,405,1602,0.252809
Species,imageAlt,404,419,0.964200
Person,mission,403,1501,0.268488
Person,branch,403,2300,0.175217
Person,skip,401,554,0.723827
Species,origin,401,1051,0.381541
AdministrativeRegion,eventStart,401,608,0.659539
Person,3pp,399,665,0.600000
Person,debutfor,399,2090,0.190909
Species,assessors,399,961,0.415193
AdministrativeRegion,ukrainianName,399,407,0.980344
Person,y,396,416,0.951923
Person,currentteam,395,2420,0.163223
Person,currenttraininglocations,395,987,0.400203
Person,discipline,394,11633,0.033869
Person,indivyear,394,1095,0.359817
Person,pages,393,548,0.717153
Person,relatedTo,393,488,0.805328
AdministrativeRegion,municunit,393,1298,0.302773
Person,gross,392,398,0.984925
AdministrativeRegion,areaRank,392,447,0.876957
AdministrativeRegion,coatofarms,391,392,0.997449
Person,wins,389,1190,0.326891
Person,endyear,389,8586,0.045306
Person,nephews,388,615,0.630894
Person,nominator,388,1301,0.298232
Person,year1end,388,4769,0.081359
Species,dam,388,469,0.827292
Person,winnerPercent,387,471,0.821656
Star,gravity,387,1167,0.331620
Person,retired,385,6735,0.057164
Person,serviceyears,385,793,0.485498
Person,nndb,384,473,0.811839
Person,ruPosition,384,8866,0.043312
Person,surname,384,407,0.943489
Person,smallimage,383,383,1.000000
Species,accessdate,381,1332,0.286036
Person,granddaughters,379,547,0.692870
AdministrativeRegion,flag,379,418,0.906699
Person,topScore,378,24232,0.015599
Star,metalFe,378,824,0.458738
AdministrativeRegion,candidate,378,1292,0.292570
Person,lastagainst,376,1711,0.219755
AdministrativeRegion,footnotes,376,835,0.450299
Person,boards,375,381,0.984252
Person,influenced,375,414,0.905797
Person,testdebutdate,374,3330,0.112312
Person,third,373,533,0.699812
Person,salary,372,406,0.916256
Person,introducer,372,3203,0.116141
Person,odidebutdate,372,2041,0.182264
Species,ncbi,371,411,0.902676
AdministrativeRegion,province,368,2224,0.165468
Person,lasttestdate,366,3126,0.117083
AdministrativeRegion,id,365,365,1.000000
Person,totalgoals,363,14050,0.025836
Star,distLy,362,432,0.837963
AdministrativeRegion,yearEnd,362,1622,0.223181
AdministrativeRegion,suffragans,361,362,0.997238
Person,lastodidate,358,1919,0.186555
Person,3p,357,722,0.494460
Person,imagesize,357,30890,0.011557
Person,coachteams,356,404,0.881188
Person,q,354,801,0.441948
Star,eccentricity,354,788,0.449239
AdministrativeRegion,carsign,354,354,1.000000
AdministrativeRegion,flagP,354,823,0.430134
Person,ruProvince,352,2793,0.126029
ChemicalCompound,differentFrom,352,402,0.875622
AdministrativeRegion,imageShield,352,352,1.000000
Person,lead,351,544,0.645221
AdministrativeRegion,hangul,351,360,0.975000
AdministrativeRegion,percentageOfAreaWater,350,3148,0.111182
Person,achievements,349,872,0.400229
Person,domesticpartner,349,351,0.994302
Person,teamyear,349,1197,0.291562
Person,wusopen,349,521,0.669866
Person,cSpan,348,348,1.000000
AdministrativeRegion,maximumElevation,348,756,0.460317
AdministrativeRegion,district,348,5173,0.067272
Person,genres,347,520,0.667308
AdministrativeRegion,fedRep,347,355,0.977465
Person,poj,346,346,1.000000
Person,placeOfBurial,344,419,0.821002
AdministrativeRegion,change,344,369,0.932249
Species,sectio,343,1379,0.248731
Person,icupdate,342,1055,0.324171
AdministrativeRegion,populationRank,341,426,0.800469
Person,colour,339,1529,0.221714
Person,escutcheon,338,373,0.906166
Person,nfldraftedpick,338,1136,0.297535
AdministrativeRegion,fedDistrictNumber,338,424,0.797170
Person,lastdate,337,1789,0.188373
Person,portfolio,336,343,0.979592
Person,brn,336,339,0.991150
Person,lastfor,334,1456,0.229396
Person,ridertype,333,2192,0.151916
AdministrativeRegion,foundingDate,333,465,0.716129
AdministrativeRegion,governor,332,341,0.973607
Species,awards,331,439,0.753986
Person,firstRace,330,785,0.420382
Person,species,330,752,0.438830
Person,lastRace,329,766,0.429504
Person,conf,328,5100,0.064314
Person,dateOfConsecration,327,347,0.942363
Person,header,326,453,0.719647
Person,year1start,326,5576,0.058465
AdministrativeRegion,popMunicipality,326,335,0.973134
Galaxy,appmagV,325,766,0.424282
Person,hansard,324,324,1.000000
Person,ruProvinceupdate,324,776,0.417526
Person,bishopOf,323,478,0.675732
Person,givenname,323,359,0.899721
Species,typeGenusAuthority,323,477,0.677149
Person,ancestry,322,1174,0.274276
Person,cfbhofId,322,322,1.000000
Person,lpga,322,508,0.633858
Person,mawards,322,1158,0.278066
Person,o,322,1223,0.263287
Person,confrecord,321,5616,0.057158
Person,ruClubcaps,321,6014,0.053375
Person,color,319,2896,0.110152
Person,formerSkatingClub,319,449,0.710468
Person,signatureAlt,319,441,0.723356
Person,fullName,318,320,0.993750
AdministrativeRegion,areaMunicipality,318,323,0.984520
Person,candidate2Votes,316,330,0.957576
Person,cardinal,316,853,0.370457
Person,article,315,315,1.000000
Person,notes,315,338,0.931953
AdministrativeRegion,dateEvent,315,373,0.844504
Person,language,314,2318,0.135462
Person,bestFinish,313,343,0.912536
Person,personalbest,313,493,0.634888
Person,squadNumber,312,245563,0.001271
Person,teamhonour,312,1452,0.214876
Person,choreographer,310,909,0.341034
Person,monuments,310,331,0.936556
Person,beginyear,308,499,0.617234
Person,wnbaProfile,308,308,1.000000
Species,classis,308,501,0.614770
Person,lbl,307,2134,0.143861
Person,hansardcurr,306,307,0.996743
Person,post2preceded,306,392,0.780612
Person,language,305,2846,0.107168
Person,worldMasters,305,395,0.772152
AdministrativeRegion,imageView,305,305,1.000000
Person,agency,302,344,0.877907
Person,formerchoreographer,302,438,0.689498
Person,retireddate,302,412,0.733010
Person,seam,302,304,0.993421
Person,clubupdate,301,1238,0.243134
Person,lieutenantGovernor,300,564,0.531915
Species,phylum,300,244881,0.001225
AdministrativeRegion,est,300,1791,0.167504
Person,currentSeries,299,1259,0.237490
Person,profile,299,299,1.000000
AdministrativeRegion,nation,299,1627,0.183774
Person,post2followed,298,398,0.748744
Star,inclination,298,363,0.820937
AdministrativeRegion,website,297,299,0.993311
Person,prevrests,296,319,0.927900
Person,wcdebut,296,347,0.853026
Person,year2end,295,2659,0.110944
AdministrativeRegion,kreisschlüssel,295,295,1.000000
AdministrativeRegion,parishes,295,1311,0.225019
Person,deputy,294,363,0.809917
AdministrativeRegion,part,294,298,0.986577
Person,playerYears,293,6852,0.042761
Person,weapons,293,426,0.687793
Species,foaled,293,2718,0.107800
Person,module,291,500,0.582000
Person,locations,289,336,0.860119
Species,origin,289,948,0.304852
ChemicalCompound,imagecaption,289,301,0.960133
AdministrativeRegion,center,289,290,0.996552
Person,formerChoreographer,288,1244,0.231511
Person,coachYears,288,32109,0.008969
Person,gpTotalPoints,288,396,0.727273
Person,released,287,698,0.411175
Star,pError,287,2233,0.128527
Person,cflstatvalue,286,678,0.421829
Person,disappearedPlace,286,308,0.928571
Person,mainInterests,286,364,0.785714
Person,number,286,8902,0.032128
Galaxy,type,286,732,0.390710
Person,award,285,406,0.701970
Person,link,285,302,0.943709
Person,yearaend,285,2386,0.119447
AdministrativeRegion,city,285,389,0.732648
Person,hof,283,287,0.986063
Person,ruAmateuryears,283,1873,0.151095
Person,portal,282,14307,0.019711
Species,date,282,3241,0.087010
Person,yahoo,280,281,0.996441
Person,currentTitle,279,2130,0.130986
AdministrativeRegion,areaCommunity,279,285,0.978947
AdministrativeRegion,municipality,279,2203,0.126645
Person,weightClass,278,6457,0.043054
AdministrativeRegion,decPrecipitationMm,275,317,0.867508
Person,veneratedIn,274,5013,0.054658
Person,assistcoach,274,386,0.709845
Person,repteam,274,1671,0.163974
Person,worldcat,273,274,0.996350
AdministrativeRegion,octPrecipitationMm,273,317,0.861199
Person,cbs,272,275,0.989091
Person,year2start,272,3711,0.073296
AdministrativeRegion,foundedDate,272,1057,0.257332
AdministrativeRegion,yearPrecipitationMm,272,287,0.947735
AdministrativeRegion,noOfRuralLocalities,271,1097,0.247037
Person,nabisco,270,452,0.597345
Person,state,270,15036,0.017957
Person,no,269,509,0.528487
Person,rivalsOverall,269,426,0.631455
Person,confstanding,268,20502,0.013072
Person,teammates,267,306,0.872549
AdministrativeRegion,febPrecipitationMm,267,317,0.842271
Person,extra,265,266,0.996241
Species,superfamiliaAuthority,265,381,0.695538
Person,nationalcaps(goals)_,264,1703,0.155021
AdministrativeRegion,janPrecipitationMm,263,317,0.829653
Person,olympics,262,758,0.345646
Star,names,262,267,0.981273
AdministrativeRegion,novPrecipitationMm,261,317,0.823344
Person,total,260,3468,0.074971
Star,name,260,295,0.881356
Person,canonizedDate,259,488,0.530738
AdministrativeRegion,sepPrecipitationMm,259,317,0.817035
Person,labels,258,455,0.567033
Person,playerPositions,258,4139,0.062334
Person,candidate2Percent,257,327,0.785933
AdministrativeRegion,julPrecipitationMm,257,316,0.813291
AdministrativeRegion,pop,257,258,0.996124
Person,bdoWorld,256,322,0.795031
Person,pfrcoach,256,256,1.000000
AdministrativeRegion,populationIncrease,256,418,0.612440
Person,canonizedDate,255,580,0.439655
Person,province,255,4338,0.058783
AdministrativeRegion,augPrecipitationMm,255,317,0.804416
Person,l,254,476,0.533613
Person,league,254,751,0.338216
Person,timestamp,254,254,1.000000
Star,rotation,254,307,0.827362
AdministrativeRegion,marPrecipitationMm,254,317,0.801262
Person,affiliation,253,387,0.653747
Species,wineRegion,252,403,0.625310
Person,bgcolour,251,5126,0.048966
Person,place,251,322,0.779503
Star,epe,251,253,0.992095
AdministrativeRegion,cocathedral,251,281,0.893238
AdministrativeRegion,junPrecipitationMm,251,317,0.791798
Person,crest,250,290,0.862069
AdministrativeRegion,today,250,675,0.370370
Person,aflstatlabel,249,4622,0.053873
Person,odicap,249,1602,0.155431
AdministrativeRegion,decHighC,249,445,0.559551
Person,finaldate,248,16424,0.015100
Person,significantBuildings,248,249,0.995984
Person,end,247,3578,0.069033
Person,styles,247,270,0.914815
Person,winner,247,438,0.563927
AdministrativeRegion,janHighC,247,445,0.555056
AdministrativeRegion,postalIndex,246,257,0.957198
Person,opponent,245,263,0.931559
Person,icposition,245,3330,0.073574
Person,n,245,2709,0.090439
Species,downloaded,245,976,0.251025
Species,subordo,245,273,0.897436
Person,otherName,244,247,0.987854
Person,totalCupRaces,244,613,0.398042
Person,dateOfBurial,243,250,0.972000
Person,supporters,243,270,0.900000
Person,birth,242,566,0.427562
Person,teamLink,242,358,0.675978
Species,wikispecies,242,242,1.000000
Star,ra,242,254,0.952756
Person,prevSeriesYears,241,5400,0.044630
Person,significantDesign,241,257,0.937743
Person,stepfather,241,360,0.669444
AdministrativeRegion,febHighC,241,443,0.544018
Person,politifact,240,240,1.000000
AdministrativeRegion,aprPrecipitationMm,240,317,0.757098
AdministrativeRegion,janLowC,240,443,0.541761
AdministrativeRegion,vicarGeneral,240,243,0.987654
Person,shoeSize,239,376,0.635638
Person,series,239,753,0.317397
Person,yearastart,239,3840,0.062240
AdministrativeRegion,marLowC,239,446,0.535874
Star,dec,238,251,0.948207
Person,3a,237,270,0.877778
Person,content,237,239,0.991632
Person,notableIdeas,237,237,1.000000
Person,ruClubyears,237,8205,0.028885
Person,turnedpro,237,3492,0.067869
AdministrativeRegion,decLowC,237,445,0.532584
Person,billed,236,287,0.822300
Person,homeworld,236,546,0.432234
Person,resultyears,236,984,0.239837
Person,beatifiedPlace,235,1239,0.189669
Person,ordained,235,260,0.903846
Person,congregations,234,245,0.955102
Person,denomination,234,581,0.402754
Person,martialArt,234,707,0.330976
Person,stat22value,234,312,0.750000
AdministrativeRegion,minimumElevation,234,772,0.303109
AdministrativeRegion,novHighC,234,446,0.524664
AdministrativeRegion,marHighC,233,443,0.525959
Person,dateOfCurrentRanking,232,839,0.276520
Person,playingYears,232,11382,0.020383
Person,display,231,236,0.978814
Person,priorTerm,231,448,0.515625
Person,weightLbs,231,13506,0.017104
AdministrativeRegion,febLowC,231,444,0.520270
AdministrativeRegion,mayPrecipitationMm,231,317,0.728707
Person,location,230,368,0.625000
Person,battles,230,564,0.407801
Person,ruNationalyears,230,7369,0.031212
Person,ruProvinceyears,230,3047,0.075484
AdministrativeRegion,country,230,20582,0.011175
Person,cfhof,229,230,0.995652
Person,debutWorks,229,230,0.995652
Person,producer,229,232,0.987069
Person,tries,229,10212,0.022425
Star,variable,229,1057,0.216651
Person,1blankname,228,1269,0.179669
Person,nbaProfile,228,228,1.000000
Species,footer,228,234,0.974359
